SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
PA;1501402;BELEM;60072;P70540;ENEM - UNIFAMAZ - CENTRO UNIVERSITÁRIO METROPOLITANO DA AMAZÔNIA - QUINTINO BOCAIÚVA
PA;1501402;BELEM;60169;P67082;ENEM - UNAMA ALCINDO CACELA
PA;1501402;BELEM;60094;P70239;ENEM - ESCOLA MADRE ZARIFE SALES
PA;1501402;BELEM;60118;P66265;ENEM - EEEFM PROFESSORA PALMIRA GABRIEL
PA;1501402;BELEM;60116;P70890;ENEM - EEEFM BARÃO DE IGARAPÉ MIRI
PA;1501402;BELEM;60091;P64613;ENEM - EEEF ALDEBARO KLAUTAU
PA;1501402;BELEM;60086;P64571;ENEM - COLÉGIO ADVENTISTA - MARAMBAIA
PA;1501402;BELEM;60115;P57967;ENEM - EEEM MAGALHÃES BARATA
PA;1504422;MARITUBA;60052;P60463;ENEM - EEEM FERNANDO FERRARI
PA;1501402;BELEM;60183;P70317;ENEM - ASLAN - CIDADE VELHA
PA;1504422;MARITUBA;60050;P60494;ENEM - EMEIF SUELY FALCÃO
PA;1501402;BELEM;60103;P70852;ENEM - EEEFM MAESTRO WALDEMAR HENRIQUE
PA;1501402;BELEM;60077;P68017;ENEM - LICEU ESCOLA DE ARTES E OFÍCIOS MESTRE RAIMUNDO CARDOSO
PA;1501402;BELEM;60125;P66682;ENEM - EM PADRE LEANDRO PINHEIRO
PA;1501402;BELEM;60089;P70873;ENEM - UNIVERSIDADE FEDERAL DO PARÁ (UFPA) - CAMPUS BÁSICO
PA;1501402;BELEM;60142;P67404;ENEM - EEEF PEDRO CARNEIRO
PA;1501402;BELEM;60138;P68379;ENEM - EEEFM PROFESSORA PLACÍDIA CARDOSO
PA;1501402;BELEM;60161;P73771;ENEM - EEEFM IZABEL DOS SANTOS DIAS
PA;1501402;BELEM;60173;P70718;ENEM - FACULDADE IDEAL (FACI) - WYDEN
PA;1501402;BELEM;60135;P68171;ENEM - COLÉGIO MODELO PARÁ
PA;1501402;BELEM;60148;P66604;ENEM - EEEFM FREI DANIEL
PA;1500800;ANANINDEUA;60015;P61929;ENEM - COLÉGIO ESTADUAL DE ENSINO MÉDIO PROFª MARIA HELENA VALENTE TAVARES
PA;1501402;BELEM;60087;P70881;ENEM - CEFM SOPHOS - COLÉGIO SOPHOS - PARQUE VERDE
PA;1504422;MARITUBA;60059;P60002;ENEM - EEEM NOSSA SENHORA DO ROSÁRIO
PA;1501402;BELEM;60191;P70313;ENEM - ASLAN - GENTIL
PA;1501402;BELEM;60157;P66249;ENEM - EEEFM PROFESSOR MANOEL LEITE CARNEIRO
PA;1500800;ANANINDEUA;60028;P61960;ENEM - EMEF NELSON PEREIRA DIAS
PA;1500800;ANANINDEUA;60029;P64773;ENEM - UNIVERSIDADE DA AMAZÔNIA UNAMA CAMPUS ANANINDEUA BR
PA;1501402;BELEM;60159;P70638;ENEM - EMEF WALTER LEITE CAMINHA POLO DE EDUCAÇÃO BILÍNGUE DE SURDOS
PA;1504422;MARITUBA;60053;P60628;ENEM - EEEM SANTA TEREZA D AVILA
PA;1500800;ANANINDEUA;60030;P64773;ENEM - UNIVERSIDADE DA AMAZÔNIA UNAMA CAMPUS ANANINDEUA BR
PA;1501402;BELEM;60061;P70729;ENEM - FACULDADE INTEGRADA BRASIL AMAZÔNIA - FIBRA
PA;1501402;BELEM;60080;P70769;ENEM - COLÉGIO GENTIL BITTENCOURT
PA;1501402;BELEM;60084;P70302;ENEM - FACULDADE PARAENSE DE ENSINO - FAPEN (PEDREIRA)
PA;1501402;BELEM;60098;P65760;ENEM - EEEFM DOUTOR JOSÉ MÁRCIO AYRES
PA;1500800;ANANINDEUA;60000;P61260;ENEM - ESMAC - ESCOLA SUPERIOR MADRE CELESTE
PA;1501402;BELEM;60113;P70318;ENEM - COLÉGIO IMPACTO STADIUM
PA;1501402;BELEM;60133;P64867;ENEM - COLÉGIO IMPACTO-UNID. SÃO PEDRO
PA;1501402;BELEM;60158;P68373;ENEM - EEEFM PROFESSOR PORANGA JUCÁ
PA;1501402;BELEM;60127;P64801;ENEM - EEEFM DEODORO DE MENDONÇA
PA;1501402;BELEM;60068;P70248;ENEM - ASLAN - MARCO
PA;1501402;BELEM;60111;P70887;ENEM - EEEFM BENJAMIN CONSTANT
PA;1501402;BELEM;60187;P70190;ENEM - EEEMT COLEGIO INTEGRADO PROFESSOR FRANCISCO DA SILVA NUNES
PA;1500800;ANANINDEUA;60010;P63059;ENEM - EMEF PADRE PIETRO GEROSA
PA;1500800;ANANINDEUA;60043;P63435;ENEM - SISTEMA INTEGRADO DE ENSINO LIMA PINHEIRO
PA;1501402;BELEM;60082;P66702;ENEM - EETEPA VILHENA ALVES
PA;1501402;BELEM;60066;P70778;ENEM - EEEFM ALBANÍZIA DE OLIVEIRA LIMA
PA;1501402;BELEM;60197;P68687;ENEM - COLÉGIO SANTO ANTÔNIO
PA;1500800;ANANINDEUA;60039;P62586;ENEM - EEEFM PROFESSOR JOAQUIM VIANA
PA;1501402;BELEM;60166;P64684;ENEM - SISTEMA INTEGRADO DE EDUCAÇÃO PROFISSIONAL DO PARÁ  (SIEPA)
PA;1501402;BELEM;60074;P66663;ENEM - EEEFM TEODORA BENTES
PA;1501402;BELEM;60190;P67317;ENEM - ESCOLA ADVENTISTA DE ICOARACI
PA;1501402;BELEM;60153;P70934;ENEM - EEEFM MÁRIO BARBOSA
PA;1500800;ANANINDEUA;60026;P61879;ENEM - EEEM WALTER BEZERRA FALCÃO
PA;1500800;ANANINDEUA;60021;P62993;ENEM - EMEF JOÃO PAULO II
PA;1501402;BELEM;60184;P67082;ENEM - UNAMA ALCINDO CACELA
PA;1501402;BELEM;60102;P64855;ENEM - COLÉGIO IMPACTO
PA;1504422;MARITUBA;60056;P60798;ENEM - EMEF PE ROMEU PIRES BORGES
PA;1500800;ANANINDEUA;60005;P63763;ENEM - EMEF MARIA EMÍLIA ANTUNES
PA;1500800;ANANINDEUA;60022;P61427;ENEM - EMEF NOVO TAUARI
PA;1501402;BELEM;60075;P70878;ENEM - E.E.E.F. SANTA MARIA DE BELÉM
PA;1501402;BELEM;60090;P66655;ENEM - COLÉGIO EXATO
PA;1500800;ANANINDEUA;60033;P62227;ENEM - UFPA - CAMPUS UNIVERSITÁRIO DE ANANINDEUA
PA;1501402;BELEM;60145;P64729;ENEM - EEEFM PROFESSORA RUTH DOS SANTOS ALMEIDA
PA;1501402;BELEM;60126;P68614;ENEM - EEEF JOSÉ VERÍSSIMO
PA;1500800;ANANINDEUA;60020;P61478;ENEM - EMEF PADRE GABRIEL BULGARELLE
PA;1500800;ANANINDEUA;60048;P61405;ENEM - EMEF SÃO JUDAS TADEU
PA;1501402;BELEM;60149;P58381;ENEM - EEEF PROFESSORA DONATILA SANTANA LOPES
PA;1501402;BELEM;60101;P64878;ENEM - COLÉGIO IMPACTO AUGUSTO MONTENEGRO
PA;1500800;ANANINDEUA;60042;P62606;ENEM - EMEIF GERALDO MANSO PALMEIRA
PA;1501402;BELEM;60180;P67521;ENEM - MADRE CELESTE - NOVA MARAMBAIA
PA;1501402;BELEM;60121;P70931;ENEM - EEEFM AMILCAR ALVES TUPIASSU
PA;1500800;ANANINDEUA;60049;P62028;ENEM - PHYSICS
PA;1501402;BELEM;60207;P68047;ENEM - EEEFM PROFESSOR ABELARDO LEÃO CONDURU
PA;1501402;BELEM;60067;P66105;ENEM - SISTEMA DE ENSINO ROSANA BASTOS
PA;1501402;BELEM;60123;P67396;ENEM - EETEPA PRESIDENTE TANCREDO DE ALMEIDA NEVES
PA;1500800;ANANINDEUA;60025;P63434;ENEM - UEPA CAMPUS XXII ANANINDEUA
PA;1501402;BELEM;60099;P70171;ENEM - EEEM GOVERNADOR ALEXANDRE ZACHARIAS DE ASSUNÇÃO
PA;1500800;ANANINDEUA;60003;P56130;ENEM - EEEFM LUIZ NUNES DIREITO
PA;1504422;MARITUBA;60058;P60820;ENEM - EMEF DOUTOR RENAUSTO AMANAJÁS
PA;1501402;BELEM;60179;P70736;ENEM - SISTEMA DE ENSINO EQUIPE - GENTIL
PA;1501402;BELEM;60186;P74025;ENEM - COLÉGIO EQUIPE MARCO
PA;1501402;BELEM;60070;P70877;ENEM - COLÉGIO SOPHOS - MARAMBAIA
PA;1501402;BELEM;60168;P65036;ENEM - UNAMA GENTIL
PA;1501402;BELEM;60079;P70653;ENEM - UNIVERSIDADE FEDERAL DO PARÁ (UFPA) -  CAMPUS PROFISSIONAL
PA;1501402;BELEM;60119;P70939;ENEM - UNIVERSIDADE DO ESTADO DO PARA (UEPA) - CCNT
PA;1501402;BELEM;60156;P73774;ENEM - EEEF NOSSA SENHORA DE FATIMA II
PA;1500800;ANANINDEUA;60011;P61110;ENEM - INSTITUTO FEDERAL DE EDUCAÇÃO  CIÊNCIA E TECNOLOGIA  DO PARÁ CAMPUS ANANINDEUA
PA;1501402;BELEM;60147;P64257;ENEM - EEEFM DOM PEDRO II
PA;1501402;BELEM;60132;P70829;ENEM - EEEFM ACÁCIO FELÍCIO SOBRAL
PA;1501402;BELEM;60182;P70828;ENEM - UNIVERSIDADE ESTADUAL DO PARÁ (UEPA) - CCBS CAMPUS II
PA;1501402;BELEM;60093;P67450;ENEM - EEEM RAYMUNDO MARTINS VIANNA
PA;1501402;BELEM;60209;P73523;ENEM - EEEM  PADRE EDUARDO
PA;1500800;ANANINDEUA;60036;P63446;ENEM - ESCOLA ADVENTISTA DO COQUEIRO
PA;1501402;BELEM;60181;P68690;ENEM - COLÉGIO EQUIPE CRISTAL
PA;1500800;ANANINDEUA;60019;P63723;ENEM - EMEF CÂNDIDA SANTOS DE SOUZA
PA;1500800;ANANINDEUA;60041;P61477;ENEM - EMEF JOSÉ MARIA MORAIS E SILVA
PA;1501402;BELEM;60105;P64791;ENEM - COLÉGIO ÔMEGA
